,CustomerID,Periodicity,total_amount,Recency,threshold_annulation,clusters
164416,14152.0,8,611.0900000000001,97,0.3333333333333333,0
164445,19644.0,183,7.15,266,0.0,0
164447,19645.0,41,17.11,266,0.0,0
164464,12733.0,17,383.95,266,0.0,0
164503,15436.0,2,1122.5300000000007,34,0.0,0
164633,17217.0,41,113.5,266,0.0,0
164785,17734.0,9,700.63,75,0.0,0
164819,14905.0,21,599.9000000000001,176,0.3333333333333333,0
164921,19646.0,5,2951.52,265,0.0,7
165021,19647.0,365,0.0,265,1.0,0
165029,14148.0,122,157.2,265,0.0,0
165032,19648.0,365,0.0,265,1.0,0
165033,19649.0,365,0.0,265,1.0,0
165034,19650.0,365,0.0,265,1.0,0
165035,19651.0,365,0.0,265,1.0,0
165036,19652.0,365,0.0,265,1.0,0
165037,19653.0,365,0.0,265,1.0,0
165038,19654.0,365,0.0,265,1.0,0
165051,16103.0,8,1429.6399999999999,29,0.0,7
165149,14626.0,3,2757.0699999999997,30,0.42857142857142855,7
165264,14868.0,3,2939.640000000002,25,0.1111111111111111,7
165325,18246.0,92,596.0999999999999,45,0.0,0
165327,13485.0,16,454.24,265,0.0,0
165371,15517.0,14,267.03000000000003,265,0.0,0
165430,17115.0,9,806.8999999999997,30,0.4,0
165448,19655.0,365,0.0,265,1.0,0
165452,17120.0,21,307.46,265,0.0,0
165564,16611.0,34,120.99,208,0.5,0
165565,19656.0,365,0.0,265,1.0,0
165583,15912.0,20,264.62,200,0.0,0
165685,12506.0,16,73.50000000000003,264,0.0,0
165765,12670.0,4,2986.1500000000005,32,0.16666666666666666,7
165869,17588.0,16,1240.2000000000003,122,0.0,0
165988,14759.0,4,1625.9699999999993,26,0.0,7
166063,16185.0,12,529.41,38,0.0,0
166112,19657.0,122,13.75,264,0.0,0
166115,13505.0,2,4282.879999999999,89,0.5,7
166187,13389.0,8,797.96,33,0.0,0
166266,19658.0,365,0.0,264,1.0,0
166267,12354.0,7,1079.4,264,0.0,0
166339,17631.0,10,528.33,23,0.0,0
166360,17061.0,4,5116.129999999999,95,0.08333333333333333,3
166418,17718.0,61,139.35,264,0.0,0
166428,17630.0,15,503.59999999999985,191,0.0,0
166486,19659.0,365,0.0,264,1.0,0
166508,19660.0,365,0.0,264,1.0,0
166509,19661.0,365,0.0,264,1.0,0
166510,19662.0,365,0.0,264,1.0,0
166511,19663.0,365,0.0,264,1.0,0
166512,19664.0,365,0.0,264,1.0,0
166513,19665.0,183,5.0,264,0.0,0
166515,19666.0,365,-475.69,264,1.0,0
166516,19667.0,365,-678.03,264,1.0,0
166524,19668.0,365,-194.97,264,1.0,0
166525,13223.0,73,163.20000000000002,222,0.0,0
166539,16146.0,13,734.1299999999999,179,0.0,0
166559,17109.0,4,869.6799999999998,51,0.25,0
166606,16587.0,29,225.14999999999995,264,0.0,0
166619,19669.0,365,0.0,264,1.0,0
166626,19670.0,365,0.0,264,1.0,0
166639,19671.0,365,0.0,264,1.0,0
166640,19672.0,365,0.0,264,1.0,0
166645,19673.0,365,0.0,264,1.0,0
166646,19674.0,365,0.0,264,1.0,0
166647,19675.0,365,0.0,264,1.0,0
166648,19676.0,2,1953.260000000002,264,0.0,7
166836,19677.0,365,0.0,264,1.0,0
166968,12622.0,34,180.09999999999997,264,0.0,0
166982,19678.0,92,23.700000000000003,264,0.0,0
167002,16750.0,4,623.93,66,0.0,0
167057,19679.0,365,0.0,264,1.0,0
167058,13482.0,34,184.64,264,0.0,0
167118,19680.0,365,0.0,264,1.0,0
167119,19681.0,365,0.0,264,1.0,0
167120,19682.0,365,0.0,264,1.0,0
167139,19683.0,365,0.0,264,1.0,0
167140,19684.0,365,0.0,264,1.0,0
167141,19685.0,365,0.0,264,1.0,0
167142,19686.0,365,0.0,264,1.0,0
167143,19687.0,365,0.0,264,1.0,0
167144,19688.0,365,0.0,264,1.0,0
167145,19689.0,365,0.0,264,1.0,0
167146,19690.0,3,1654.9699999999996,264,0.0,7
167299,19691.0,3,1160.4799999999998,264,0.0,0
167514,14512.0,16,275.28,209,0.0,0
167659,17670.0,34,205.7,259,0.0,0
167683,16834.0,16,413.46000000000004,259,0.0,0
167730,19692.0,7,652.0499999999998,259,0.0,0
167787,19693.0,7,674.5399999999997,259,0.0,0
167842,19694.0,9,561.0399999999998,259,0.0,0
167884,19695.0,11,562.77,259,0.0,0
167920,19696.0,10,521.3799999999999,259,0.0,0
167959,19697.0,6,1065.1899999999998,259,0.0,0
168026,19698.0,8,535.0499999999998,259,0.0,0
168077,19699.0,6,3036.2199999999993,259,0.0,7
168149,15108.0,6,1291.75,163,0.2,0
168324,19700.0,365,0.0,259,1.0,0
168325,19701.0,365,0.0,259,1.0,0
168486,16942.0,2,1894.1100000000017,34,0.1,7
168613,14640.0,4,2042.149999999999,37,0.25,7
168664,19702.0,365,0.0,259,1.0,0
168988,16823.0,10,358.37999999999994,259,0.0,0
169035,15237.0,4,1412.320000000001,23,0.0,7
169124,12573.0,14,160.54,259,0.0,0
169160,19703.0,365,0.0,259,1.0,0
169237,17854.0,25,311.26,207,0.0,0
169249,19704.0,4,773.0099999999999,259,0.0,0
169343,19705.0,3,1055.1700000000008,259,0.0,0
169481,19706.0,92,8.100000000000001,259,0.0,0
169485,19707.0,73,18.5,259,0.0,0
169520,18220.0,92,297.78000000000003,241,0.5,0
169680,19708.0,365,0.0,258,1.0,0
169681,17436.0,41,216.3,23,0.0,0
169714,19709.0,365,0.0,258,1.0,0
169715,19710.0,365,0.0,258,1.0,0
169835,16965.0,15,201.19,258,0.0,0
169861,12840.0,4,2714.269999999999,165,0.3333333333333333,7
169911,15891.0,6,524.52,258,0.0,0
169973,17187.0,37,203.95,258,0.0,0
170076,13637.0,4,810.4999999999998,74,0.0,0
170484,19711.0,365,0.0,258,1.0,0
170485,19712.0,365,0.0,258,1.0,0
170531,19713.0,365,23.85,258,0.0,0
170532,19714.0,365,0.0,258,1.0,0
170533,19715.0,365,0.0,258,1.0,0
170534,19716.0,365,0.0,258,1.0,0
170535,19717.0,365,0.0,258,1.0,0
170536,19718.0,365,0.0,258,1.0,0
170537,19719.0,365,0.0,258,1.0,0
170538,19720.0,365,0.0,258,1.0,0
170539,19721.0,183,21.799999999999997,258,0.0,0
170541,19722.0,365,0.0,258,1.0,0
170542,19723.0,365,0.0,258,1.0,0
170543,19724.0,365,0.0,258,1.0,0
170562,17991.0,73,93.35,257,0.0,0
170567,16418.0,4,675.2700000000002,66,0.0,0
170587,19725.0,5,887.23,258,0.0,0
170675,19726.0,3,1416.36,258,0.0,7
170813,16099.0,10,731.8999999999999,72,0.0,0
170889,15768.0,14,581.83,137,0.25,0
171061,16637.0,6,1124.5900000000001,54,0.2,0
171117,14240.0,9,890.3400000000005,52,0.0,0
171136,15143.0,27,259.45,257,0.0,0
171165,13229.0,37,160.95,257,0.0,0
171175,14973.0,12,1314.45,129,0.0,0
171180,19727.0,365,0.0,257,1.0,0
171181,14271.0,37,112.32000000000002,257,0.0,0
171207,15952.0,5,806.5699999999998,55,0.0,0
171328,16227.0,53,308.32000000000005,241,0.5,0
171452,17893.0,23,112.25000000000004,257,0.0,0
171492,19728.0,365,0.0,257,1.0,0
171493,19729.0,12,98.00999999999999,257,0.0,0
171526,19730.0,365,6.6000000000000005,257,0.0,0
171527,14022.0,14,440.0,257,0.0,0
171573,19731.0,365,0.0,257,1.0,0
171574,19732.0,365,0.0,257,1.0,0
171575,19733.0,365,0.0,257,1.0,0
171576,19734.0,365,0.0,257,1.0,0
171577,19735.0,365,0.0,257,1.0,0
171578,19736.0,365,0.0,257,1.0,0
171579,19737.0,365,0.0,257,1.0,0
171713,19738.0,365,0.0,257,1.0,0
171714,19739.0,365,0.0,257,1.0,0
171715,19740.0,365,0.0,257,1.0,0
171716,19741.0,365,0.0,257,1.0,0
171720,19742.0,365,0.0,257,1.0,0
171721,19743.0,365,0.0,257,1.0,0
171722,19744.0,365,0.0,257,1.0,0
171723,19745.0,365,0.0,257,1.0,0
171724,19746.0,365,0.0,257,1.0,0
171725,19747.0,365,0.0,257,1.0,0
171726,19748.0,365,0.0,257,1.0,0
171727,19749.0,365,0.0,257,1.0,0
171728,19750.0,365,0.0,257,1.0,0
171729,19751.0,365,0.0,257,1.0,0
171730,19752.0,365,0.0,257,1.0,0
171731,19753.0,365,0.0,257,1.0,0
171732,19754.0,365,0.0,257,1.0,0
171733,19755.0,365,0.0,257,1.0,0
171734,19756.0,365,0.0,257,1.0,0
171735,19757.0,365,0.0,257,1.0,0
171736,15210.0,19,331.18,257,0.0,0
171778,19758.0,4,1071.1299999999999,257,0.0,0
171890,16370.0,2,1320.5600000000004,104,0.0,0
171958,19759.0,365,2.52,257,0.0,0
172315,15376.0,4,1233.3599999999997,62,0.0,0
172432,14655.0,8,1930.15,25,0.2,7
172446,17615.0,27,329.6,152,0.0,0
172451,19760.0,183,4.2,242,0.0,0
172453,19761.0,53,34.39,242,0.0,0
172460,19762.0,365,0.85,242,0.0,0
172508,16055.0,46,134.8,242,0.0,0
172553,19763.0,5,3579.670000000002,242,0.0,7
172639,14149.0,10,259.43000000000006,234,0.6666666666666666,0
172667,17501.0,21,288.59999999999997,242,0.0,0
172692,19764.0,365,0.0,242,1.0,0
172693,19765.0,365,0.0,242,1.0,0
172697,14191.0,2,4660.010000000002,23,0.07142857142857142,7
172861,19766.0,365,0.0,242,1.0,0
172866,19767.0,365,0.0,242,1.0,0
172867,19768.0,365,0.0,242,1.0,0
172868,19769.0,365,0.0,242,1.0,0
172869,19770.0,365,0.0,242,1.0,0
172870,19771.0,365,0.0,242,1.0,0
172871,19772.0,365,0.0,242,1.0,0
172872,19773.0,365,0.0,242,1.0,0
172873,19774.0,365,0.0,242,1.0,0
172874,19775.0,365,0.0,242,1.0,0
172876,19776.0,365,0.0,242,1.0,0
172877,19777.0,365,0.0,242,1.0,0
172878,19778.0,365,0.0,242,1.0,0
172879,19779.0,365,0.0,242,1.0,0
172880,19780.0,365,0.0,242,1.0,0
172881,19781.0,365,0.0,242,1.0,0
172882,19782.0,365,0.0,242,1.0,0
172913,19783.0,365,0.0,242,1.0,0
172919,19784.0,365,0.0,242,1.0,0
173086,13282.0,10,1047.84,40,0.5,0
173241,19785.0,365,0.0,242,1.0,0
173242,19786.0,365,0.0,242,1.0,0
173265,19787.0,365,0.0,242,1.0,0
173266,19788.0,365,0.0,242,1.0,0
173267,19789.0,365,0.0,242,1.0,0
173268,19790.0,365,0.0,242,1.0,0
173269,19791.0,365,0.0,242,1.0,0
173271,19792.0,365,0.0,242,1.0,0
173272,19793.0,365,0.0,242,1.0,0
173325,19794.0,365,0.0,242,1.0,0
173326,19795.0,365,0.0,242,1.0,0
173327,19796.0,365,0.0,242,1.0,0
173328,19797.0,365,0.0,242,1.0,0
173329,15582.0,9,682.9100000000001,46,0.0,0
173351,19798.0,365,0.0,242,1.0,0
173352,19799.0,365,0.0,242,1.0,0
173392,19800.0,365,0.0,242,1.0,0
173393,19801.0,365,0.0,242,1.0,0
173409,19802.0,365,0.0,242,1.0,0
173410,19803.0,365,0.0,242,1.0,0
173412,16230.0,11,542.03,211,0.0,0
173466,19804.0,365,5.95,242,0.0,0
173524,19805.0,3,1445.6099999999997,242,0.0,7
173687,19806.0,3,1248.3300000000013,242,0.0,0
173812,18146.0,37,160.35,162,0.0,0
173848,19807.0,365,0.0,242,1.0,0
173849,19808.0,365,0.0,242,1.0,0
173850,15976.0,4,430.93999999999977,187,0.0,0
174044,19809.0,365,0.0,241,1.0,0
174045,17443.0,365,534.24,241,0.0,0
174177,12886.0,5,1351.0900000000001,89,0.3333333333333333,0
174460,17974.0,3,740.7899999999995,46,0.0,0
174542,13524.0,14,680.1800000000001,62,0.0,0
174551,17955.0,20,557.3,220,0.0,0
174562,15128.0,4,1419.5400000000009,82,0.5,7
174620,16610.0,61,75.66,241,0.0,0
174650,17394.0,92,203.86999999999995,241,0.0,0
174654,19810.0,365,0.0,241,1.0,0
174655,19811.0,365,0.0,241,1.0,0
174707,14173.0,13,450.84000000000003,32,0.0,0
174745,19812.0,365,4.95,241,0.0,0
174746,19813.0,365,5.1,241,0.0,0
174747,16258.0,3,5203.51,67,0.0,3
174802,14948.0,6,1066.5699999999995,45,0.14285714285714285,0
174815,19814.0,365,2.1,241,0.0,0
174954,17384.0,25,336.40000000000003,41,0.0,0
175083,16990.0,365,179.0,240,0.0,0
175118,13762.0,27,4.263256414560601e-14,226,0.5,0
175172,12593.0,18,418.09999999999997,130,0.0,0
175195,14340.0,61,134.7,240,0.0,0
175201,17429.0,9,512.1200000000001,142,0.25,0
175240,13711.0,29,252.06000000000003,240,0.0,0
175253,19815.0,365,0.0,240,1.0,0
175354,14515.0,4,2102.0899999999997,39,0.0,7
175519,19816.0,365,0.0,240,1.0,0
175520,19817.0,365,0.0,240,1.0,0
175585,16457.0,41,208.36,240,0.0,0
175602,17527.0,8,888.86,75,0.3333333333333333,0
175609,14199.0,183,185.39999999999998,240,0.0,0
175783,13888.0,10,605.63,141,0.0,0
175857,14423.0,122,265.2,240,0.0,0
175861,14697.0,17,188.60999999999996,240,0.0,0
175921,19818.0,2,1388.5900000000008,240,0.0,7
176140,19819.0,2,1353.1300000000006,240,0.0,0
176391,19820.0,3,1121.5700000000002,240,0.0,0
176534,17522.0,5,1070.71,23,0.0,0
176574,19821.0,365,4.16,240,0.0,0
176594,19822.0,61,30.249999999999993,240,0.0,0
176643,13867.0,6,1015.2900000000002,53,0.0,0
176750,19823.0,46,26.42,240,0.0,0
176774,17624.0,8,843.4799999999997,36,0.0,0
176849,14393.0,73,67.94999999999999,240,0.0,0
176862,17578.0,61,124.73999999999998,212,0.5,0
176867,19824.0,183,17.5,240,0.0,0
176891,13450.0,6,2043.7200000000003,48,0.0,7
177161,17423.0,14,663.6300000000003,67,0.5,0
177172,18241.0,4,2058.090000000001,31,0.05555555555555555,7
177228,19825.0,365,0.0,239,1.0,0
177289,19826.0,365,0.0,239,1.0,0
177380,15668.0,365,76.32000000000001,239,0.0,0
177438,19827.0,122,4.199999999999999,239,0.0,0
177490,16319.0,122,404.40000000000003,239,0.0,0
177543,15757.0,9,714.4200000000001,87,0.0,0
177559,17174.0,92,59.9,239,0.0,0
177599,13365.0,3,2191.220000000001,30,0.3333333333333333,7
177662,18227.0,73,93.75,239,0.0,0
177698,14145.0,31,3148.2,68,0.2,7
177705,19828.0,365,0.0,239,1.0,0
177731,19829.0,365,0.0,239,1.0,0
177732,19830.0,365,0.0,239,1.0,0
177743,18235.0,4,1796.48,93,0.0,7
177826,13741.0,11,666.33,93,0.25,0
177880,19831.0,365,0.0,239,1.0,0
177881,12394.0,14,1272.48,85,0.0,0
177904,16832.0,31,199.15000000000003,206,0.0,0
177910,15258.0,11,623.1600000000001,190,0.0,0
177942,19832.0,365,6.2,239,0.0,0
177961,15552.0,22,90.12,239,0.0,0
177984,19833.0,365,-189.44,239,1.0,0
177998,19834.0,365,0.0,239,1.0,0
177999,19835.0,365,0.0,239,1.0,0
178000,19836.0,365,0.0,239,1.0,0
178001,18170.0,10,980.3100000000002,55,0.0,0
178012,19837.0,365,0.0,239,1.0,0
178013,19838.0,365,0.0,239,1.0,0
178014,19839.0,365,0.0,239,1.0,0
178015,19840.0,365,0.0,239,1.0,0
178016,19841.0,365,0.0,239,1.0,0
178017,19842.0,365,0.0,239,1.0,0
178018,19843.0,365,0.0,239,1.0,0
178019,19844.0,365,0.0,239,1.0,0
178020,19845.0,365,0.0,239,1.0,0
178021,19846.0,365,0.0,239,1.0,0
178022,19847.0,365,0.0,239,1.0,0
178023,19848.0,2,1514.9800000000016,239,0.0,7
178276,19849.0,61,0.0,239,1.0,0
178326,19850.0,2,2293.7900000000036,239,0.0,7
178613,19851.0,3,1520.4800000000005,239,0.0,7
178846,13723.0,61,199.85000000000002,239,0.0,0
178975,14005.0,5,2874.7200000000007,31,0.0,7
179132,15561.0,12,722.7400000000001,33,0.2,0
179267,16121.0,2,867.1099999999998,79,0.0,0
179403,18142.0,21,1014.8999999999999,173,0.5,0
179412,13642.0,6,354.7999999999999,237,0.0,0
179519,15117.0,5,1550.13,36,0.16666666666666666,7
179527,13561.0,27,141.86,237,0.0,0
179541,15704.0,4,2293.6199999999994,162,0.0,7
179830,16007.0,1,1701.939999999998,69,0.0,7
179934,16232.0,10,983.2299999999998,54,0.2,0
180181,17410.0,6,1214.7199999999996,38,0.0,0
180196,13835.0,7,834.57,47,0.0,0
180268,13427.0,13,582.6,41,0.0,0
180306,14353.0,61,90.6,237,0.0,0
180312,12700.0,2,4867.990000000006,29,0.3333333333333333,7
180456,13003.0,61,149.05,127,0.0,0
180506,16756.0,29,239.4,236,0.0,0
180583,13492.0,8,1269.8400000000006,158,0.0,0
180618,19852.0,365,0.0,236,1.0,0
180729,19853.0,16,155.39999999999995,236,0.0,0
180876,16440.0,2,3640.669999999999,29,0.0,7
181042,19854.0,365,0.0,236,1.0,0
181123,18120.0,22,111.14999999999999,236,0.0,0
181140,12355.0,29,459.4,236,0.0,0
181208,19855.0,365,-587.08,236,1.0,0
181258,19856.0,365,-440.29,236,1.0,0
181294,17723.0,37,3276.4,149,0.0,7
181298,19857.0,365,-598.59,236,1.0,0
181300,14699.0,46,109.12999999999998,236,0.0,0
181494,12821.0,61,92.72,236,0.0,0
181507,19858.0,3,1388.4600000000007,236,0.0,7
181646,19859.0,2,1513.360000000001,236,0.0,7
181830,19860.0,2,1777.7000000000014,236,0.0,7
182024,19861.0,3,1401.3800000000003,236,0.0,7
182177,19862.0,122,18.450000000000003,236,0.0,0
182181,19863.0,365,7.8,236,0.0,0
182182,19864.0,365,12.75,236,0.0,0
182200,19865.0,365,0.0,236,1.0,0
182222,13055.0,5,1201.96,86,0.25,0
182291,19866.0,122,4.949999999999999,235,0.0,0
182327,19867.0,15,528.8100000000001,235,0.0,0
182353,19868.0,37,206.84,235,0.0,0
182363,19869.0,183,74.8,235,0.0,0
182405,13320.0,4,1491.7000000000003,92,0.3333333333333333,7
182475,16357.0,11,658.88,55,0.0,0
182553,18242.0,5,2232.49,94,0.0,7
182603,15865.0,10,895.1300000000002,62,0.0,0
182665,17597.0,7,2044.3700000000003,235,0.0,7
182820,14397.0,4,2556.6800000000007,22,0.17391304347826086,7
182831,13242.0,29,270.40000000000003,134,0.0,0
182934,12684.0,4,2283.6299999999997,29,0.0,7
183068,14288.0,22,413.85,234,0.5,0
183112,15063.0,73,370.79999999999995,235,0.0,0
183129,12592.0,21,437.59999999999997,114,0.0,0
183172,14591.0,2,1447.140000000001,37,0.0,7
183217,19870.0,365,0.0,235,1.0,0
183355,19871.0,5,3320.769999999999,235,0.0,7
183443,19872.0,8,795.3199999999998,235,0.0,0
183499,19873.0,7,583.48,235,0.0,0
183554,19874.0,9,485.3199999999998,235,0.0,0
183605,19875.0,9,420.9799999999999,235,0.0,0
183647,19876.0,11,468.79999999999995,235,0.0,0
183681,19877.0,9,539.1099999999999,235,0.0,0
183725,19878.0,8,623.7899999999998,235,0.0,0
183810,19879.0,7,654.9999999999998,235,0.0,0
183863,19880.0,9,487.9800000000001,235,0.0,0
183906,19881.0,8,538.4799999999999,235,0.0,0
183954,19882.0,11,382.63999999999993,235,0.0,0
183990,19883.0,8,558.4899999999999,235,0.0,0
184037,19884.0,8,674.6799999999998,235,0.0,0
184089,19885.0,7,864.2599999999998,235,0.0,0
184148,19886.0,7,754.5499999999998,235,0.0,0
184206,19887.0,9,733.01,235,0.0,0
184251,19888.0,9,718.3599999999998,235,0.0,0
184293,19889.0,8,532.2499999999998,235,0.0,0
184340,19890.0,8,642.5500000000001,235,0.0,0
184388,19891.0,6,953.5299999999996,235,0.0,0
184469,13990.0,23,311.3,235,0.0,0
184487,12749.0,2,3868.2000000000016,25,0.375,7
184530,16320.0,7,1038.46,194,0.0,0
184597,19892.0,3,1400.5300000000002,235,0.0,7
184883,19893.0,183,8.85,234,0.0,0
184928,14691.0,6,2114.3299999999995,52,0.0,7
184946,16229.0,8,1010.5999999999999,109,0.0,0
184993,14920.0,7,977.77,234,0.0,0
185113,19894.0,365,0.0,234,1.0,0
185149,19895.0,365,0.0,234,1.0,0
185150,17489.0,13,376.63999999999993,80,0.0,0
185167,19896.0,365,0.0,234,1.0,0
185168,19897.0,365,0.0,234,1.0,0
185169,19898.0,365,0.0,234,1.0,0
185221,13404.0,34,252.48999999999998,23,0.0,0
185347,15729.0,61,62.0,220,0.5,0
185501,16644.0,6,833.7799999999996,199,0.0,0
185641,14731.0,9,380.0199999999999,69,0.0,0
185761,14277.0,2,3957.000000000001,37,0.25,7
185890,15187.0,4,4670.080000000001,23,0.1111111111111111,7
185899,13052.0,21,348.15000000000003,234,0.0,0
185917,19899.0,183,16.5,234,0.0,0
185919,18133.0,183,715.4999999999999,233,0.5,0
185920,19900.0,183,16.5,234,0.0,0
185922,17664.0,9,604.64,40,0.0,0
186024,14649.0,2,1417.2899999999997,26,0.0,7
186231,19901.0,3,1631.6100000000001,234,0.0,7
186431,19902.0,183,5.38,234,0.0,0
186434,13235.0,7,101.16999999999973,233,0.5,0
186492,19903.0,37,68.02,234,0.0,0
186502,19904.0,53,52.69,234,0.0,0
186648,14883.0,7,756.6400000000001,40,0.14285714285714285,0
186700,12976.0,17,738.6,233,0.0,0
186929,14681.0,53,498.95,93,0.0,0
186934,19905.0,183,6.28,233,0.0,0
186936,14421.0,14,813.11,79,0.0,0
187110,16116.0,11,592.8800000000001,227,0.5,0
187144,14988.0,10,334.54,233,0.0,0
187301,15489.0,7,1090.03,44,0.25,0
187324,14364.0,6,3717.349999999999,130,0.0,7
187394,16006.0,46,101.39999999999999,233,0.0,0
187402,16184.0,8,1155.5400000000002,86,0.14285714285714285,0
187459,17932.0,5,1331.5699999999997,51,0.0,0
187501,18221.0,6,1033.31,44,0.16666666666666666,0
187516,12590.0,6,9861.380000000003,212,0.3333333333333333,3
187583,19906.0,365,0.0,233,1.0,0
187585,14853.0,37,463.04999999999995,30,0.3333333333333333,0
187614,17658.0,16,485.87999999999994,32,0.3333333333333333,0
187683,17764.0,5,818.8200000000002,72,0.0,0
187702,14651.0,4,654.5999999999998,89,0.0,0
187802,14000.0,23,633.71,228,0.5,0
187840,13601.0,4,693.3200000000002,67,0.0,0
187914,19907.0,3,1995.2500000000005,233,0.0,7
188201,12757.0,1,4227.7000000000035,37,0.3157894736842105,7
188318,17970.0,12,582.5899999999999,233,0.0,0
188515,19908.0,365,0.0,232,1.0,0
188552,12770.0,31,1351.4499999999998,232,0.0,0
188744,15826.0,6,1649.36,73,0.25,7
189024,19909.0,92,6.9,232,0.0,0
189180,15907.0,2,967.4499999999998,25,0.0,0
189252,12695.0,14,582.1,29,0.0,0
189264,14342.0,16,607.7100000000002,43,0.3333333333333333,0
189271,14873.0,14,519.68,232,0.0,0
189299,19910.0,365,0.0,232,1.0,0
189300,19911.0,4,1966.1600000000005,232,0.0,7
189531,19912.0,365,8.25,232,0.0,0
189618,19913.0,3,1348.3800000000006,232,0.0,0
189766,19914.0,365,0.0,232,1.0,0
189803,19915.0,6,1529.7500000000002,232,0.0,7
189880,19916.0,183,4.68,232,0.0,0
189915,19917.0,8,244.22999999999996,230,0.0,0
189961,14689.0,29,112.80000000000001,230,0.0,0
190001,15440.0,6,383.67999999999995,76,0.0,0
190146,16076.0,3,2173.5299999999997,25,0.09090909090909091,7
190415,15333.0,23,1028.56,230,0.0,0
190440,16283.0,3,1531.509999999999,27,0.2857142857142857,7
190492,17263.0,16,63.440000000000005,230,0.0,0
190682,16877.0,3,853.7199999999998,34,0.0,0
190769,12674.0,5,1919.3100000000002,33,0.42857142857142855,7
191183,16642.0,11,679.83,26,0.3333333333333333,0
191313,19918.0,365,0.0,229,1.0,0
191314,12871.0,34,380.64000000000004,106,0.0,0
191384,19919.0,365,2.95,229,0.0,0
191385,19920.0,365,-5876.4,229,1.0,8
191386,19921.0,365,-7006.83,229,1.0,8
191387,14038.0,4,1554.4799999999989,100,0.25,7
191493,19922.0,183,-279.99,229,1.0,0
191500,19923.0,183,-328.72999999999996,229,1.0,0
191502,19924.0,183,-250.22,229,1.0,0
191504,14489.0,13,463.38000000000005,229,0.0,0
191573,19925.0,183,-292.54,229,1.0,0
191575,14888.0,19,369.2,229,0.0,0
191595,19926.0,183,-297.12,229,1.0,0
191600,17190.0,19,249.74,80,0.3333333333333333,0
191601,13456.0,6,1737.8199999999997,39,0.14285714285714285,7
191757,19927.0,3,1680.0600000000006,229,0.0,7
191940,19928.0,3,1324.07,229,0.0,0
192166,19929.0,365,0.0,229,1.0,0
192178,19930.0,4,937.4999999999995,229,0.0,0
192289,19931.0,365,0.0,229,1.0,0
192290,19932.0,365,0.0,229,1.0,0
192291,19933.0,365,0.0,229,1.0,0
192293,19934.0,365,0.0,229,1.0,0
192294,19935.0,365,0.0,229,1.0,0
192295,19936.0,365,0.0,229,1.0,0
192296,19937.0,365,0.0,229,1.0,0
192297,17898.0,14,152.06,107,0.0,0
192366,13976.0,37,357.9800000000001,228,0.0,0
192434,19938.0,365,0.0,228,1.0,0
192524,16139.0,12,635.41,40,0.0,0
192805,19939.0,365,0.0,228,1.0,0
192806,19940.0,365,0.0,228,1.0,0
192916,15730.0,5,1108.3800000000003,87,0.25,0
193136,19941.0,365,-86.9,228,1.0,0
193140,19942.0,183,-113.57,228,1.0,0
193185,19943.0,9,452.45,228,0.0,0
193276,19944.0,7,1957.1699999999994,228,0.0,7
193368,16266.0,6,861.8899999999998,95,0.0,0
193391,15123.0,4,2199.309999999999,29,0.0,7
193444,19945.0,365,-82.73,228,1.0,0
193449,19946.0,53,-289.48,228,1.0,0
193462,19947.0,8,1216.1200000000001,228,0.0,0
193551,19948.0,12,465.87,228,0.0,0
193630,19949.0,6,956.4699999999998,228,0.0,0
193696,19950.0,7,763.9000000000001,228,0.0,0
193754,19951.0,7,635.0299999999999,228,0.0,0
193809,19952.0,10,504.42,228,0.0,0
193846,19953.0,10,430.13999999999993,228,0.0,0
193997,19954.0,365,0.0,228,1.0,0
193998,19955.0,3,1364.33,228,0.0,7
194249,17505.0,8,1145.84,183,0.0,0
194275,12690.0,23,389.00999999999993,227,0.0,0
194354,16446.0,92,2.8999999999941792,22,0.3333333333333333,0
194478,17556.0,61,157.9,227,0.0,0
194509,19956.0,365,0.0,227,1.0,0
194510,19957.0,365,0.0,227,1.0,0
194539,14583.0,2,1052.5500000000004,27,0.0,0
194603,16818.0,2,3317.9700000000003,32,0.15384615384615385,7
194638,19958.0,365,0.0,227,1.0,0
194650,13572.0,12,1384.25,227,0.0,7
194883,14009.0,9,685.9299999999998,220,0.3333333333333333,0
194931,13258.0,10,698.5799999999999,33,0.0,0
195080,19959.0,365,0.0,227,1.0,0
195123,14463.0,61,529.62,120,0.0,0
195165,13192.0,6,911.9400000000002,117,0.0,0
195313,16987.0,3,1625.0500000000004,25,0.0,7
195335,19960.0,183,12.45,227,0.0,0
195337,19961.0,365,0.0,227,1.0,0
195338,19962.0,365,0.0,227,1.0,0
195339,19963.0,3,1588.1200000000008,227,0.0,7
195520,19964.0,365,0.0,227,1.0,0
195521,13417.0,14,640.83,26,0.0,0
195558,17047.0,6,1100.9,107,0.0,0
195613,19965.0,365,0.0,227,1.0,0
195614,19966.0,365,0.0,227,1.0,0
195678,15116.0,9,1352.7500000000002,39,0.0,0
195693,17469.0,5,1843.0599999999997,38,0.16666666666666666,7
195753,16647.0,27,214.06,191,0.0,0
195793,19967.0,365,0.0,226,1.0,0
195794,19968.0,365,0.0,226,1.0,0
195795,19969.0,365,0.0,226,1.0,0
195796,19970.0,365,0.0,226,1.0,0
195847,15630.0,6,1180.3999999999999,67,0.3333333333333333,0
195925,17245.0,41,171.45,226,0.0,0
195934,19971.0,6,792.4100000000001,226,0.0,0
